movie_id,person_id,role
98,947,Original Music Composer
98,948,Original Music Composer
98,5409340,Music
21311,2704,Music
47724,14138,Original Music Composer
11129,2023310,Original Music Composer
11129,1017009,Original Music Composer
117781,25894,Music
117781,1660025,Music
117781,43784,Music
117781,41633,Music
1058,7066,Original Music Composer
37112,2107,Original Music Composer
16395,548768,Original Music Composer
5608,39050,Original Music Composer
38925,1121299,Original Music Composer
13105,47452,Original Music Composer
22501,41391,Original Music Composer
22501,1542148,Original Music Composer
22501,1542149,Original Music Composer
22501,69683,Original Music Composer
5491,43609,Original Music Composer
10560,1528,Original Music Composer
19489,43393,Music
19419,35838,Original Music Composer
10688,1225,Original Music Composer
17889,146672,Songs
18228,120030,Original Music Composer
80351,226002,Music
18642,120030,Original Music Composer
205054,32779,Original Music Composer
39391,146672,Songs
39391,146672,Original Music Composer
18644,3375,Original Music Composer
31516,9851,Songs
31516,9851,Music
31516,13288,Original Music Composer
31516,95665,Original Music Composer
45827,1760,Original Music Composer
5683,531,Original Music Composer
2094,120030,Original Music Composer
14906,3642,Music
14906,31021,Original Music Composer
14906,2107,Original Music Composer
14906,3642,Songs
14906,1737913,Music
16176,70667,Original Music Composer
16176,5838,Songs
16176,5839,Songs
52770,1813027,Original Music Composer
12518,3393,Original Music Composer
12518,71791,Songs
10567,1213,Original Music Composer
10642,25143,Original Music Composer
9285,7478,Original Music Composer
98502,59441,Music
21484,2802,Original Music Composer
24918,719,Original Music Composer
955,947,Original Music Composer
8584,14712,Original Music Composer
11332,41747,Original Music Composer
11332,15130,Music
16093,79296,Original Music Composer
29372,26026,Original Music Composer
962,1159361,Music
962,13848,Music
962,1535877,Music
5483,29389,Original Music Composer
21060,4959379,Original Music Composer
21060,4959382,Music
30588,13848,Original Music Composer
668,2289,Original Music Composer
668,82280,Songs
23518,1760,Original Music Composer
691,10468,Original Music Composer
44018,1536671,Music
698,2289,Original Music Composer
682,2289,Original Music Composer
28973,13848,Original Music Composer
28973,4739991,Music
28973,4805664,Music
28974,13848,Original Music Composer
40685,17667,Original Music Composer
22994,3375,Music
40639,26026,Original Music Composer
499,10934,Original Music Composer
499,10934,Songs
499,6817,Songs
9600,21068,Original Music Composer
120077,9245,Original Music Composer
38006,70443,Original Music Composer
2768,1154,Original Music Composer
42002,1498858,Original Music Composer
40365,33823,Original Music Composer
24920,59366,Original Music Composer
21,95,Original Music Composer
21,1487337,Original Music Composer
21,1487338,Original Music Composer
10911,4082,Original Music Composer
10911,1787901,Songs
10911,19103,Songs
10911,4082,Songs
10102,20075,Original Music Composer
30308,29727,Original Music Composer
38688,121005,Original Music Composer
26912,43790,Original Music Composer
26278,30137,Original Music Composer
26956,19711,Original Music Composer
26957,19711,Original Music Composer
26958,19711,Original Music Composer
26959,19711,Original Music Composer
26959,99741,Original Music Composer
26960,63656,Original Music Composer
80287,1760,Original Music Composer
80287,2409670,Original Music Composer
6003,3098,Original Music Composer
23939,20897,Original Music Composer
11072,719,Original Music Composer
11072,14639,Songs
11072,719,Songs
23069,1726957,Original Music Composer
21299,1509582,Music
21299,1726957,Original Music Composer
21299,21601,Original Music Composer
38802,1726957,Original Music Composer
38802,21601,Original Music Composer
13368,1141763,Original Music Composer
13368,120030,Original Music Composer
13368,52593,Original Music Composer
13368,30176,Songs
985,5602,Original Music Composer
985,2039691,Original Music Composer
14002,48069,Original Music Composer
14002,1528570,Original Music Composer
541,7182,Original Music Composer
938,1259,Original Music Composer
10648,9217,Original Music Composer
11368,1225,Original Music Composer
10875,10771,Original Music Composer
2075,10536,Original Music Composer
1551,1213,Original Music Composer
22500,5488,Original Music Composer
22500,2971921,Original Music Composer
10246,12701,Original Music Composer
10246,12700,Original Music Composer
19698,12701,Original Music Composer
26554,4743354,Original Music Composer
28165,1296990,Original Music Composer
28169,1420385,Original Music Composer
28169,1569361,Original Music Composer
15762,29707,Original Music Composer
169,37,Original Music Composer
865,799,Original Music Composer
9663,7066,Original Music Composer
26889,1640210,Original Music Composer
26889,20836,Original Music Composer
10128,63906,Original Music Composer
9659,58438,Original Music Composer
8810,58438,Original Music Composer
9355,2704,Original Music Composer
9355,1459,Songs
1727,947,Original Music Composer
635,7020,Original Music Composer
10068,7066,Original Music Composer
11495,47927,Original Music Composer
11495,69600,Original Music Composer
11495,69601,Original Music Composer
11495,4813842,Music
11428,57902,Original Music Composer
10117,7714,Original Music Composer
10117,15193,Original Music Composer
35936,40150,Original Music Composer
25562,37,Original Music Composer
51763,1528,Original Music Composer
73079,10771,Original Music Composer
38921,58120,Original Music Composer
38921,162751,Songs
35463,799,Original Music Composer
9679,894,Original Music Composer
51333,9152,Original Music Composer
17771,2704,Original Music Composer
31610,4140,Original Music Composer
31610,30872,Original Music Composer
60005,2789006,Music
10264,1259,Original Music Composer
29204,47452,Original Music Composer
17814,11770,Original Music Composer
11879,2214,Original Music Composer
11879,47927,Original Music Composer
11879,69600,Original Music Composer
21128,2986353,Original Music Composer
21128,2986355,Original Music Composer
21128,4560151,Original Music Composer
21128,5167206,Original Music Composer
482,6569,Original Music Composer
482,6542,Original Music Composer
592,8422,Original Music Composer
31593,7066,Original Music Composer
12611,491,Original Music Composer
14328,491,Original Music Composer
32047,124008,Original Music Composer
9040,27439,Original Music Composer
25364,13571,Original Music Composer
43002,1760,Original Music Composer
5121,491,Original Music Composer
195,13336,Original Music Composer
6978,15445,Original Music Composer
6978,11770,Original Music Composer
3133,1120513,Original Music Composer
643,2793,Original Music Composer
10571,2987,Original Music Composer
479,6489,Original Music Composer
479,6542,Original Music Composer
7450,5912,Original Music Composer
31023,19840,Music
25636,41077,Original Music Composer
41160,5553,Original Music Composer
47439,134463,Original Music Composer
7443,11098,Original Music Composer
7443,5553,Original Music Composer
2123,21801,Original Music Composer
2123,1231742,Original Music Composer
2024,491,Original Music Composer
17711,5666,Original Music Composer
2133,1729,Original Music Composer
29946,54449,Original Music Composer
25993,38646,Original Music Composer
28774,2585,Original Music Composer
28774,1195781,Original Music Composer
46929,11440,Original Music Composer
46929,2107,Original Music Composer
46929,64868,Original Music Composer
11598,43863,Original Music Composer
9702,10494,Original Music Composer
9873,10494,Original Music Composer
16820,9217,Original Music Composer
14864,7066,Original Music Composer
15379,73345,Original Music Composer
12764,58438,Original Music Composer
27352,73345,Original Music Composer
8348,55319,Original Music Composer
8348,35040,Songs
24099,2704,Original Music Composer
17897,7647,Original Music Composer
28050,41149,Original Music Composer
16094,63976,Original Music Composer
16094,961408,Original Music Composer
16096,12994,Original Music Composer
20343,64868,Music
11822,70606,Original Music Composer
11822,70599,Original Music Composer
11822,70607,Original Music Composer
11822,70606,Music
11822,70599,Music
11822,70607,Music
90980,30268,Original Music Composer
26270,55694,Original Music Composer
37744,118442,Original Music Composer
494,6788,Original Music Composer
493,6558,Original Music Composer
12706,32804,Original Music Composer
4244,9251,Original Music Composer
4244,1768130,Original Music Composer
4247,25143,Original Music Composer
20770,774676,Original Music Composer
1050,15163,Music
1052,15193,Original Music Composer
20540,13301,Original Music Composer
23655,2713440,Original Music Composer
1788,172365,Songs
32275,4082,Original Music Composer
36657,7714,Original Music Composer
44490,1360759,Original Music Composer
44490,61072,Original Music Composer
44490,61074,Original Music Composer
47585,1027127,Original Music Composer
47585,1027128,Original Music Composer
1448,17251,Original Music Composer
1448,17252,Original Music Composer
36047,59472,Original Music Composer
2655,37,Original Music Composer
12599,73052,Music
33828,4403,Original Music Composer
93,858,Original Music Composer
9278,7020,Original Music Composer
90715,7066,Original Music Composer
22167,552620,Original Music Composer
18118,13301,Music
11940,51883,Original Music Composer
24167,30634,Original Music Composer
10276,63964,Original Music Composer
19380,57751,Music
13783,75459,Original Music Composer
13783,75458,Music
11624,40240,Music
11686,58024,Music
29263,1663418,Original Music Composer
46754,76603,Music
46754,76602,Music
11830,70630,Original Music Composer
16110,53839,Original Music Composer
16110,1403807,Music
12107,3393,Original Music Composer
32640,10759,Original Music Composer
10641,5488,Original Music Composer
6282,558105,Original Music Composer
9383,1760,Original Music Composer
5551,195,Original Music Composer
43079,39023,Music
27723,3567584,Original Music Composer
2360,24255,Original Music Composer
28043,50788,Original Music Composer
33408,5912,Original Music Composer
11589,9217,Original Music Composer
15158,28947,Original Music Composer
15158,58249,Original Music Composer
16139,58249,Original Music Composer
16139,28947,Original Music Composer
16146,28947,Original Music Composer
26515,1053716,Original Music Composer
11856,50520,Original Music Composer
13567,1426220,Original Music Composer
10860,3535,Original Music Composer
8420,24295,Original Music Composer
18391,71791,Songs
18391,52025,Original Music Composer
39473,2987,Original Music Composer
27452,4345,Original Music Composer
77571,3350,Music
38548,1313063,Music
20438,39107,Original Music Composer
274868,934287,Original Music Composer
2211,22680,Original Music Composer
46991,1037499,Music
46991,958778,Music
46991,3377936,Music
10391,19155,Original Music Composer
14195,73704,Original Music Composer
14195,7728,Original Music Composer
15665,32601,Music
45905,1639719,Original Music Composer
10393,4500,Original Music Composer
